lat,lon,catchment_km2,pct_in_domain
25.76,75.26,16138.2,13.9
25.76,75.21,16138.2,13.9
25.76,75.23,16138.2,13.9
25.72,75.24,16138.2,13.9
25.74,75.3,16138.2,13.9
25.74,75.28,16138.2,13.9
25.74,75.26,16138.2,13.9
25.72,75.32,16138.2,13.9
25.72,75.3,16138.2,13.9
25.72,75.28,16138.2,13.9
25.72,75.26,16138.2,13.9
25.71,75.32,16138.2,13.9
25.71,75.3,16138.2,13.9
25.71,75.28,16138.2,13.9
25.71,75.26,16138.2,13.9
25.69,75.32,16138.2,13.9
25.76,75.3,16138.2,13.9
25.69,75.3,16138.2,13.9
25.69,75.28,16138.2,13.9
25.69,75.26,16138.2,13.9
25.74,75.24,16138.2,13.9
25.69,75.23,16138.2,13.9
25.69,75.24,16138.2,13.9
25.74,75.23,16138.2,13.9
25.74,75.21,16138.2,13.9
25.71,75.23,16138.2,13.9
25.71,75.24,16138.2,13.9
25.74,75.19,16138.2,13.9
25.72,75.21,16138.2,13.9
25.76,75.28,16138.2,13.9
25.72,75.23,16138.2,13.9
25.76,75.24,16138.2,13.9
25.76,75.32,16276.1,13.7
25.81,75.28,16276.1,13.7
25.8,75.3,16276.1,13.7
25.71,75.4,16276.1,13.7
25.76,75.34,16276.1,13.7
25.71,75.36,16276.1,13.7
25.71,75.34,16276.1,13.7
25.8,75.32,16276.1,13.7
25.8,75.34,16276.1,13.7
25.8,75.36,16276.1,13.7
25.69,75.38,16276.1,13.7
25.78,75.36,16276.1,13.7
25.81,75.3,16276.1,13.7
25.69,75.36,16276.1,13.7
25.69,75.34,16276.1,13.7
25.81,75.32,16276.1,13.7
25.81,75.34,16276.1,13.7
25.83,75.3,16276.1,13.7
25.83,75.32,16276.1,13.7
25.8,75.28,16276.1,13.7
25.71,75.38,16276.1,13.7
25.78,75.34,16276.1,13.7
25.74,75.32,16276.1,13.7
25.76,75.36,16276.1,13.7
25.72,75.34,16276.1,13.7
25.74,75.38,16276.1,13.7
25.78,75.26,16276.1,13.7
25.74,75.34,16276.1,13.7
25.74,75.36,16276.1,13.7
25.78,75.28,16276.1,13.7
25.78,75.32,16276.1,13.7
25.72,75.36,16276.1,13.7
25.72,75.4,16276.1,13.7
25.72,75.38,16276.1,13.7
25.78,75.3,16276.1,13.7
25.3314,74.495,1534.2,13.3
25.3314,74.419,1534.2,13.3
25.3314,74.439,1534.2,13.3
25.3314,74.459,1534.2,13.3
25.3314,74.479,1534.2,13.3
25.3494,74.479,1534.2,13.3
25.3494,74.439,1534.2,13.3
25.3494,74.419,1534.2,13.3
25.3494,74.495,1534.2,13.3
25.3494,74.459,1534.2,13.3
25.3675,74.479,1534.2,13.3
25.3855,74.479,1534.2,13.3
25.3855,74.495,1534.2,13.3
25.3675,74.495,1534.2,13.3
25.3133,74.399,1534.2,13.3
25.3133,74.419,1534.2,13.3
25.331,74.51,1534.2,13.3
25.349,74.51,1534.2,13.3
25.349,74.53,1534.2,13.3
25.349,74.55,1534.2,13.3
25.367,74.51,1534.2,13.3
25.367,74.53,1534.2,13.3
25.367,74.55,1534.2,13.3
25.385,74.55,1534.2,13.3
25.28,75.07,12087.0,13.0
25.23,75.09,12087.0,13.0
25.23,75.07,12087.0,13.0
25.25,75.03,12087.0,13.0
25.25,75.05,12087.0,13.0
25.25,75.07,12087.0,13.0
25.28,75.03,12087.0,13.0
25.28,75.05,12087.0,13.0
25.26,75.07,12087.0,13.0
25.26,75.05,12087.0,13.0
25.26,75.03,12087.0,13.0
25.045,74.38,2261.1,12.9
25.063,74.26,2261.1,12.9
25.063,74.34,2261.1,12.9
25.063,74.28,2261.1,12.9
25.063,74.3,2261.1,12.9
25.063,74.32,2261.1,12.9
25.0811,74.32,2261.1,12.9
25.063,74.36,2261.1,12.9
25.0992,74.2428,2261.1,12.9
25.0811,74.26,2261.1,12.9
25.0811,74.28,2261.1,12.9
25.0811,74.3,2261.1,12.9
25.045,74.34,2261.1,12.9
25.0811,74.34,2261.1,12.9
25.0811,74.36,2261.1,12.9
25.045,74.36,2261.1,12.9
25.0269,74.34,2261.1,12.9
25.045,74.32,2261.1,12.9
25.0269,74.28,2261.1,12.9
25.0088,74.26,2261.1,12.9
25.0088,74.28,2261.1,12.9
25.0088,74.3,2261.1,12.9
25.0088,74.32,2261.1,12.9
25.0088,74.36,2261.1,12.9
25.0269,74.26,2261.1,12.9
25.0269,74.3,2261.1,12.9
25.045,74.3,2261.1,12.9
25.0269,74.32,2261.1,12.9
25.0991,74.28,2261.1,12.9
25.0269,74.36,2261.1,12.9
25.0269,74.38,2261.1,12.9
25.045,74.26,2261.1,12.9
25.045,74.28,2261.1,12.9
25.0811,74.2428,2261.1,12.9
25.0991,74.26,2261.1,12.9
25.0269,74.2428,2261.1,12.9
25.0089,74.2078,2261.1,12.9
25.063,74.2428,2261.1,12.9
25.045,74.2428,2261.1,12.9
25.0089,74.2275,2261.1,12.9
25.0089,74.2428,2261.1,12.9
25.0269,74.2275,2261.1,12.9
25.33,75.07,12395.2,12.6
25.31,75.13,12395.2,12.6
25.31,75.07,12395.2,12.6
25.3,75.09,12395.2,12.6
25.3,75.07,12395.2,12.6
25.33,75.09,12395.2,12.6
25.31,75.09,12395.2,12.6
25.33,75.11,12395.2,12.6
25.33,75.13,12395.2,12.6
25.33,75.15,12395.2,12.6
25.35,75.09,12395.2,12.6
25.35,75.11,12395.2,12.6
25.35,75.13,12395.2,12.6
25.31,75.11,12395.2,12.6
25.8494,74.6702,1115.1,10.5
25.8494,74.6902,1115.1,10.5
25.8494,74.7102,1115.1,10.5
25.8133,74.6301,1115.1,10.5
25.8675,74.6502,1115.1,10.5
25.8675,74.6101,1115.1,10.5
25.8675,74.6301,1115.1,10.5
25.8133,74.6502,1115.1,10.5
25.8133,74.6101,1115.1,10.5
25.8133,74.5901,1115.1,10.5
25.8133,74.5701,1115.1,10.5
25.7952,74.7102,1115.1,10.5
25.7952,74.6902,1115.1,10.5
25.7952,74.6702,1115.1,10.5
25.7952,74.6502,1115.1,10.5
25.7771,74.6902,1115.1,10.5
25.8494,74.6502,1115.1,10.5
25.7771,74.6702,1115.1,10.5
25.8133,74.6702,1115.1,10.5
25.8494,74.5701,1115.1,10.5
25.8314,74.6702,1115.1,10.5
25.8314,74.6502,1115.1,10.5
25.8314,74.6301,1115.1,10.5
25.8314,74.6101,1115.1,10.5
25.8314,74.5901,1115.1,10.5
25.8314,74.7102,1115.1,10.5
25.8494,74.5901,1115.1,10.5
25.8133,74.6902,1115.1,10.5
25.8494,74.6301,1115.1,10.5
25.8314,74.5701,1115.1,10.5
25.8314,74.5501,1115.1,10.5
25.8133,74.7302,1115.1,10.5
25.8314,74.6902,1115.1,10.5
25.8133,74.7102,1115.1,10.5
25.759,74.6702,1115.1,10.5
25.8494,74.6101,1115.1,10.5
25.3494,74.379,1272.9,7.9
25.3314,74.3,1272.9,7.9
25.2764,74.32,1272.9,7.9
25.2953,74.28,1272.9,7.9
25.2953,74.3,1272.9,7.9
25.2953,74.32,1272.9,7.9
25.2953,74.339,1272.9,7.9
25.2953,74.359,1272.9,7.9
25.2953,74.379,1272.9,7.9
25.3133,74.28,1272.9,7.9
25.3133,74.32,1272.9,7.9
25.3133,74.339,1272.9,7.9
25.3133,74.359,1272.9,7.9
25.3133,74.379,1272.9,7.9
25.3133,74.3,1272.9,7.9
25.3494,74.339,1272.9,7.9
25.3675,74.419,1272.9,7.9
25.3494,74.399,1272.9,7.9
25.3494,74.32,1272.9,7.9
25.3494,74.359,1272.9,7.9
25.3314,74.399,1272.9,7.9
25.3314,74.379,1272.9,7.9
25.3675,74.399,1272.9,7.9
25.3675,74.439,1272.9,7.9
25.3314,74.359,1272.9,7.9
25.3314,74.339,1272.9,7.9
25.3314,74.32,1272.9,7.9
25.045,74.1486,1386.6,7.6
25.0269,74.1486,1386.6,7.6
25.045,74.1683,1386.6,7.6
25.045,74.1289,1386.6,7.6
25.0269,74.2078,1386.6,7.6
25.0269,74.188,1386.6,7.6
25.0269,74.1683,1386.6,7.6
25.0089,74.0694,1386.6,7.6
25.0269,74.1289,1386.6,7.6
25.0089,74.188,1386.6,7.6
25.0089,74.1683,1386.6,7.6
25.0089,74.1486,1386.6,7.6
25.0089,74.1092,1386.6,7.6
25.0089,74.1289,1386.6,7.6
25.045,74.2078,1386.6,7.6
25.045,74.188,1386.6,7.6
25.045,74.2275,1386.6,7.6
25.063,74.1683,1386.6,7.6
25.063,74.1486,1386.6,7.6
25.0811,74.1486,1386.6,7.6
25.9215,74.8793,2774.8,5.7
25.8854,74.8793,2774.8,5.7
25.8674,74.9931,2774.8,5.7
25.8674,74.9787,2774.8,5.7
25.9396,74.9191,2774.8,5.7
25.9396,74.9389,2774.8,5.7
25.9396,74.9588,2774.8,5.7
25.9576,74.8793,2774.8,5.7
25.8674,74.9588,2774.8,5.7
25.9576,74.8992,2774.8,5.7
25.8674,74.9389,2774.8,5.7
25.8674,74.9191,2774.8,5.7
25.8674,74.8992,2774.8,5.7
25.8674,74.8793,2774.8,5.7
25.8674,74.8594,2774.8,5.7
25.8493,74.9931,2774.8,5.7
25.8493,74.9787,2774.8,5.7
25.8493,74.9588,2774.8,5.7
25.8493,74.9389,2774.8,5.7
25.9576,74.9191,2774.8,5.7
25.8854,74.8594,2774.8,5.7
25.8854,74.9191,2774.8,5.7
25.8854,74.8992,2774.8,5.7
25.8313,74.9787,2774.8,5.7
25.9215,74.8992,2774.8,5.7
25.9215,74.9191,2774.8,5.7
25.9215,74.9389,2774.8,5.7
25.9215,74.9588,2774.8,5.7
25.9215,74.9787,2774.8,5.7
25.9035,74.9787,2774.8,5.7
25.9035,74.9588,2774.8,5.7
25.9396,74.8793,2774.8,5.7
25.9035,74.9389,2774.8,5.7
25.9035,74.9191,2774.8,5.7
25.9035,74.8992,2774.8,5.7
25.9035,74.8793,2774.8,5.7
25.8854,74.9931,2774.8,5.7
25.9757,74.8992,2774.8,5.7
25.9757,74.8793,2774.8,5.7
25.9396,74.8992,2774.8,5.7
25.8854,74.9787,2774.8,5.7
25.8854,74.9588,2774.8,5.7
25.8854,74.9389,2774.8,5.7
25.8493,74.9191,2774.8,5.7
25.0091,74.76,6683.5,4.0
25.045,74.6281,6683.5,4.0
25.0631,74.6281,6683.5,4.0
25.045,74.7069,6683.5,4.0
25.045,74.6872,6683.5,4.0
25.045,74.6675,6683.5,4.0
25.045,74.6478,6683.5,4.0
25.0089,74.7069,6683.5,4.0
25.045,74.6083,6683.5,4.0
25.045,74.5886,6683.5,4.0
25.045,74.5689,6683.5,4.0
25.0089,74.7269,6683.5,4.0
25.0269,74.7269,6683.5,4.0
25.0269,74.7069,6683.5,4.0
25.0269,74.6872,6683.5,4.0
25.0269,74.6675,6683.5,4.0
25.0269,74.6478,6683.5,4.0
25.0089,74.6478,6683.5,4.0
25.0269,74.6281,6683.5,4.0
25.0089,74.6281,6683.5,4.0
25.0269,74.6083,6683.5,4.0
25.0269,74.5886,6683.5,4.0
25.0631,74.6083,6683.5,4.0
25.0089,74.7467,6683.5,4.0
25.0811,74.6478,6683.5,4.0
25.0089,74.6872,6683.5,4.0
25.0631,74.6478,6683.5,4.0
25.0089,74.6675,6683.5,4.0
25.0631,74.6675,6683.5,4.0
25.0631,74.6872,6683.5,4.0
25.0631,74.7069,6683.5,4.0
25.0811,74.6872,6683.5,4.0
25.0811,74.6281,6683.5,4.0
25.0811,74.6675,6683.5,4.0
25.0632,74.76,6759.1,3.9
25.0271,74.76,6759.1,3.9
25.0271,74.7798,6759.1,3.9
25.0811,74.7467,6759.1,3.9
25.0811,74.7269,6759.1,3.9
25.0811,74.7069,6759.1,3.9
25.045,74.7269,6759.1,3.9
25.0632,74.7798,6759.1,3.9
25.0269,74.7467,6759.1,3.9
25.0451,74.76,6759.1,3.9
25.0451,74.7798,6759.1,3.9
25.0631,74.7467,6759.1,3.9
25.0631,74.7269,6759.1,3.9
25.0813,74.76,6759.1,3.9
25.045,74.7467,6759.1,3.9
25.0091,74.7798,6759.1,3.9
25.0993,74.7996,7239.9,3.6
25.0993,74.7798,7239.9,3.6
25.1354,74.8393,7628.2,3.5
25.1354,74.8195,7628.2,3.5
25.1354,74.7996,7628.2,3.5
25.1354,74.7799,7628.2,3.5
25.1535,74.76,7628.2,3.5
25.1533,74.7269,7628.2,3.5
25.1354,74.76,7628.2,3.5
25.1174,74.8393,7628.2,3.5
25.1174,74.8195,7628.2,3.5
25.1174,74.7996,7628.2,3.5
25.1173,74.76,7628.2,3.5
25.0994,74.8195,7628.2,3.5
25.1535,74.7996,7628.2,3.5
25.1353,74.7467,7628.2,3.5
25.1172,74.7467,7628.2,3.5
25.1353,74.7269,7628.2,3.5
25.1535,74.7799,7628.2,3.5
25.1535,74.8195,7628.2,3.5
25.1533,74.7467,7628.2,3.5
25.1535,74.8393,7628.2,3.5
25.2077,74.76,7628.2,3.5
25.2077,74.7799,7628.2,3.5
25.1896,74.8592,7628.2,3.5
25.1896,74.8394,7628.2,3.5
25.1896,74.8195,7628.2,3.5
25.1896,74.7996,7628.2,3.5
25.1896,74.7799,7628.2,3.5
25.1896,74.76,7628.2,3.5
25.2077,74.7996,7628.2,3.5
25.2077,74.8195,7628.2,3.5
25.2077,74.8394,7628.2,3.5
25.1533,74.7069,7628.2,3.5
25.1894,74.7467,7628.2,3.5
25.1716,74.8592,7628.2,3.5
25.1716,74.8394,7628.2,3.5
25.1716,74.8195,7628.2,3.5
25.1535,74.8592,7628.2,3.5
25.1714,74.6872,7628.2,3.5
25.1714,74.7069,7628.2,3.5
25.1714,74.7269,7628.2,3.5
25.1714,74.7467,7628.2,3.5
25.1894,74.6675,7628.2,3.5
25.1894,74.6872,7628.2,3.5
25.1716,74.76,7628.2,3.5
25.1716,74.7799,7628.2,3.5
25.1716,74.7996,7628.2,3.5
25.1894,74.7069,7628.2,3.5
25.1894,74.7269,7628.2,3.5
25.2077,74.9387,8062.8,3.3
25.2076,74.9783,8062.8,3.3
25.2076,74.9941,8062.8,3.3
25.2258,74.9585,8062.8,3.3
25.2258,74.8592,8062.8,3.3
25.2258,74.8791,8062.8,3.3
25.2258,74.899,8062.8,3.3
25.2258,74.9188,8062.8,3.3
25.2258,74.9387,8062.8,3.3
25.2077,74.899,8062.8,3.3
25.2258,74.9783,8062.8,3.3
25.2258,74.9941,8062.8,3.3
25.2077,74.9188,8062.8,3.3
25.1896,74.9584,8062.8,3.3
25.2077,74.8791,8062.8,3.3
25.1716,74.9188,8062.8,3.3
25.1354,74.9782,8062.8,3.3
25.1535,74.9188,8062.8,3.3
25.1535,74.9386,8062.8,3.3
25.1354,74.9188,8062.8,3.3
25.1535,74.9584,8062.8,3.3
25.1535,74.9782,8062.8,3.3
25.1174,74.994,8062.8,3.3
25.1174,74.9782,8062.8,3.3
25.1716,74.8989,8062.8,3.3
25.1716,74.9386,8062.8,3.3
25.2077,74.8592,8062.8,3.3
25.1716,74.9584,8062.8,3.3
25.1716,74.9783,8062.8,3.3
25.1716,74.9941,8062.8,3.3
25.1896,74.8791,8062.8,3.3
25.1896,74.899,8062.8,3.3
25.1896,74.9188,8062.8,3.3
25.1896,74.9386,8062.8,3.3
25.1896,74.9783,8062.8,3.3
25.1896,74.9941,8062.8,3.3
25.2077,74.9585,8062.8,3.3
25.1535,74.9941,8062.8,3.3
25.23,75.01,8062.8,3.3
25.21,75.01,8062.8,3.3
25.23,75.05,8417.0,3.1
25.71,75.42,176.5,0.0
25.1,75.21,102.0,0.0
25.74,75.4,176.5,0.0
25.72,75.49,182.4,0.0
25.72,75.48,182.4,0.0
25.72,75.46,182.4,0.0
25.72,75.44,176.5,0.0
25.72,75.42,176.5,0.0
25.71,75.49,182.4,0.0
25.71,75.48,182.4,0.0
25.71,75.46,182.4,0.0
25.71,75.44,182.4,0.0
25.25,75.24,127.4,0.0
25.1,75.19,102.0,0.0
25.1,75.24,174.5,0.0
25.69,75.49,182.4,0.0
25.69,75.48,182.4,0.0
25.69,75.46,182.4,0.0
25.12,75.01,138.4,0.0
25.12,75.03,150.9,0.0
25.12,75.05,150.9,0.0
25.69,75.44,182.4,0.0
25.69,75.42,182.4,0.0
25.69,75.4,182.4,0.0
25.67,75.49,182.4,0.0
25.67,75.48,182.4,0.0
25.1,75.23,174.5,0.0
25.1,75.17,150.9,0.0
25.1,75.15,150.9,0.0
25.1,75.09,150.9,0.0
25.26,75.38,144.1,0.0
25.1,75.03,150.9,0.0
25.26,75.36,191.9,0.0
25.1,75.05,150.9,0.0
25.1,75.07,150.9,0.0
25.26,75.34,191.9,0.0
25.1533,74.6083,198.8,0.0
25.1533,74.6281,198.8,0.0
25.1533,74.6478,198.8,0.0
25.1533,74.6675,198.8,0.0
25.1533,74.6872,198.8,0.0
25.1,75.11,150.9,0.0
25.1714,74.6675,198.8,0.0
25.1,75.13,150.9,0.0
25.26,75.32,191.9,0.0
25.26,75.3,191.9,0.0
25.26,75.28,191.9,0.0
25.26,75.26,191.9,0.0
25.74,75.49,182.4,0.0
25.74,75.48,182.4,0.0
25.74,75.46,176.5,0.0
25.74,75.44,176.5,0.0
25.74,75.42,176.5,0.0
25.1714,74.6478,198.8,0.0
25.67,75.46,182.4,0.0
25.67,75.44,182.4,0.0
25.26,75.42,365.5,0.0
25.67,75.42,182.4,0.0
25.6,75.46,103.8,0.0
25.6,75.44,103.8,0.0
25.6,75.42,103.8,0.0
25.6,75.4,103.8,0.0
25.6,75.38,103.8,0.0
25.6,75.36,103.8,0.0
25.6,75.34,703.8,0.0
25.58,75.49,1166.0,0.0
25.58,75.48,103.8,0.0
25.58,75.46,103.8,0.0
25.58,75.44,103.8,0.0
25.58,75.42,103.8,0.0
25.58,75.4,103.8,0.0
25.58,75.38,103.8,0.0
25.58,75.36,703.8,0.0
25.58,75.34,703.8,0.0
25.58,75.32,703.8,0.0
25.56,75.49,1166.0,0.0
25.56,75.48,103.8,0.0
25.56,75.46,103.8,0.0
25.56,75.44,103.8,0.0
25.56,75.42,103.8,0.0
25.56,75.4,103.8,0.0
25.56,75.38,103.8,0.0
25.56,75.36,703.8,0.0
25.6,75.48,1166.0,0.0
25.6,75.49,1166.0,0.0
25.62,75.36,103.8,0.0
25.64,75.48,1166.0,0.0
25.67,75.4,182.4,0.0
25.67,75.38,182.4,0.0
25.65,75.49,182.4,0.0
25.65,75.48,182.4,0.0
25.65,75.46,182.4,0.0
25.65,75.44,182.4,0.0
25.65,75.42,182.4,0.0
25.65,75.4,182.4,0.0
25.65,75.38,182.4,0.0
25.65,75.36,182.4,0.0
25.64,75.49,1166.0,0.0
25.64,75.46,182.4,0.0
25.62,75.38,182.4,0.0
25.64,75.44,182.4,0.0
25.64,75.42,182.4,0.0
25.64,75.4,182.4,0.0
25.64,75.38,182.4,0.0
25.64,75.36,182.4,0.0
25.62,75.49,1166.0,0.0
25.62,75.48,1166.0,0.0
25.62,75.46,1166.0,0.0
25.62,75.44,182.4,0.0
25.62,75.42,182.4,0.0
25.62,75.4,182.4,0.0
25.26,75.4,365.5,0.0
25.26,75.46,365.5,0.0
25.26,75.44,365.5,0.0
25.56,75.32,703.8,0.0
25.31,75.28,191.9,0.0
25.03,75.05,338.0,0.0
25.03,75.07,338.0,0.0
25.03,75.09,338.0,0.0
25.03,75.11,338.0,0.0
25.03,75.13,461.0,0.0
25.03,75.15,461.0,0.0
25.31,75.26,191.9,0.0
25.3,75.49,365.5,0.0
25.3,75.48,281.1,0.0
25.3,75.46,281.1,0.0
25.3,75.44,144.1,0.0
25.3,75.42,144.1,0.0
25.3,75.4,144.1,0.0
25.03,75.17,461.0,0.0
25.03,75.19,461.0,0.0
25.03,75.21,607.0,0.0
25.03,75.23,607.0,0.0
25.03,75.24,607.0,0.0
25.05,75.01,138.4,0.0
25.05,75.03,150.9,0.0
25.05,75.05,150.9,0.0
25.05,75.07,150.9,0.0
25.05,75.09,150.9,0.0
25.05,75.11,150.9,0.0
25.31,75.3,332.9,0.0
25.31,75.32,332.9,0.0
25.31,75.34,332.9,0.0
25.01,75.01,164.1,0.0
25.48,75.01,305.7,0.0
25.48,75.03,408.4,0.0
25.49,75.01,305.7,0.0
25.1353,74.6872,198.8,0.0
25.1353,74.7069,198.8,0.0
25.49,75.03,129.0,0.0
25.31,75.49,281.1,0.0
25.31,75.48,281.1,0.0
25.31,75.46,281.1,0.0
25.31,75.44,144.1,0.0
25.31,75.42,144.1,0.0
25.01,75.03,338.0,0.0
25.31,75.36,144.1,0.0
25.01,75.05,338.0,0.0
25.01,75.07,338.0,0.0
25.01,75.09,338.0,0.0
25.01,75.19,461.0,0.0
25.01,75.21,607.0,0.0
25.01,75.23,607.0,0.0
25.01,75.24,607.0,0.0
25.03,75.01,164.1,0.0
25.03,75.03,338.0,0.0
25.31,75.4,144.1,0.0
25.31,75.38,144.1,0.0
25.05,75.13,461.0,0.0
25.05,75.15,461.0,0.0
25.3,75.38,144.1,0.0
25.28,75.34,332.9,0.0
25.28,75.42,144.1,0.0
25.28,75.4,144.1,0.0
25.28,75.38,144.1,0.0
25.08,75.03,150.9,0.0
25.08,75.05,150.9,0.0
25.08,75.07,150.9,0.0
25.08,75.09,150.9,0.0
25.08,75.11,150.9,0.0
25.08,75.13,150.9,0.0
25.08,75.15,150.9,0.0
25.28,75.36,144.1,0.0
25.08,75.17,150.9,0.0
25.28,75.44,144.1,0.0
25.08,75.19,150.9,0.0
25.28,75.32,191.9,0.0
25.28,75.3,191.9,0.0
25.28,75.28,191.9,0.0
25.28,75.26,191.9,0.0
25.08,75.21,150.9,0.0
25.08,75.23,174.5,0.0
25.08,75.24,174.5,0.0
25.1,75.01,150.9,0.0
25.26,75.49,365.5,0.0
25.26,75.48,365.5,0.0
25.08,75.01,138.4,0.0
25.06,75.24,174.5,0.0
25.3,75.36,144.1,0.0
25.06,75.05,150.9,0.0
25.3,75.34,332.9,0.0
25.3,75.32,332.9,0.0
25.3,75.3,191.9,0.0
25.3,75.28,191.9,0.0
25.05,75.17,461.0,0.0
25.05,75.19,150.9,0.0
25.05,75.21,174.5,0.0
25.05,75.23,174.5,0.0
25.05,75.24,174.5,0.0
25.06,75.01,138.4,0.0
25.06,75.03,150.9,0.0
25.3,75.26,191.9,0.0
25.06,75.23,174.5,0.0
25.28,75.49,365.5,0.0
25.28,75.48,365.5,0.0
25.28,75.46,365.5,0.0
25.06,75.07,150.9,0.0
25.06,75.09,150.9,0.0
25.06,75.11,150.9,0.0
25.06,75.13,150.9,0.0
25.06,75.15,461.0,0.0
25.06,75.17,150.9,0.0
25.06,75.19,150.9,0.0
25.06,75.21,174.5,0.0
25.56,75.34,703.8,0.0
25.55,75.48,103.8,0.0
25.55,75.49,103.8,0.0
25.17,75.15,102.0,0.0
25.8674,74.8395,111.5,0.0
25.5269,74.9389,305.7,0.0
25.5269,74.9191,305.7,0.0
25.21,75.05,348.8,0.0
25.21,75.07,348.8,0.0
25.21,75.09,348.8,0.0
25.21,75.11,348.8,0.0
25.21,75.13,348.8,0.0
25.21,75.15,252.9,0.0
25.21,75.17,252.9,0.0
25.21,75.19,127.4,0.0
25.5089,74.9931,305.7,0.0
25.5089,74.9787,305.7,0.0
25.8854,74.7599,111.5,0.0
25.8854,74.7798,111.5,0.0
25.8854,74.7997,2617.2,0.0
25.8854,74.8196,2617.2,0.0
25.8854,74.8395,2617.2,0.0
25.5089,74.9588,305.7,0.0
25.5089,74.9389,305.7,0.0
25.5089,74.9191,305.7,0.0
25.5089,74.8992,305.7,0.0
25.5089,74.8793,305.7,0.0
25.21,75.21,127.4,0.0
25.21,75.23,127.4,0.0
25.8674,74.8196,2617.2,0.0
25.5269,74.9588,305.7,0.0
25.5269,74.9787,305.7,0.0
25.545,74.9588,129.0,0.0
25.17,75.19,127.4,0.0
25.17,75.21,127.4,0.0
25.17,75.23,127.4,0.0
25.17,75.24,127.4,0.0
25.19,75.01,348.8,0.0
25.19,75.03,348.8,0.0
25.19,75.05,348.8,0.0
25.19,75.07,348.8,0.0
25.19,75.09,348.8,0.0
25.545,74.9931,129.0,0.0
25.545,74.9787,129.0,0.0
25.19,75.11,348.8,0.0
25.5269,74.9931,129.0,0.0
25.19,75.13,102.0,0.0
25.19,75.15,102.0,0.0
25.19,75.17,102.0,0.0
25.19,75.19,102.0,0.0
25.19,75.21,127.4,0.0
25.8674,74.7599,111.5,0.0
25.8674,74.7798,111.5,0.0
25.8674,74.7997,111.5,0.0
25.19,75.23,127.4,0.0
25.19,75.24,127.4,0.0
25.21,75.03,348.8,0.0
25.21,75.24,127.4,0.0
25.23,75.03,348.8,0.0
25.9035,74.7599,2617.2,0.0
25.9757,74.7997,2617.2,0.0
25.25,75.13,252.9,0.0
25.9396,74.7798,2617.2,0.0
25.9396,74.7997,2617.2,0.0
25.25,75.15,252.9,0.0
25.9396,74.8196,2617.2,0.0
25.9396,74.8395,2617.2,0.0
25.9396,74.8594,2617.2,0.0
25.25,75.17,252.9,0.0
25.9757,74.8594,2617.2,0.0
25.9757,74.8395,2617.2,0.0
25.9757,74.8196,2617.2,0.0
25.76,75.42,176.5,0.0
25.76,75.44,176.5,0.0
25.9757,74.7798,2617.2,0.0
25.9757,74.7599,2617.2,0.0
25.76,75.4,176.5,0.0
25.9576,74.7599,2617.2,0.0
25.9576,74.7798,2617.2,0.0
25.9576,74.7997,2617.2,0.0
25.9576,74.8196,2617.2,0.0
25.9576,74.8395,2617.2,0.0
25.9576,74.8594,2617.2,0.0
25.25,75.19,252.9,0.0
25.25,75.21,127.4,0.0
25.9396,74.7599,2617.2,0.0
25.25,75.11,252.9,0.0
25.9035,74.7798,2617.2,0.0
25.76,75.46,176.5,0.0
25.9035,74.7997,2617.2,0.0
25.9035,74.8196,2617.2,0.0
25.9035,74.8395,2617.2,0.0
25.9035,74.8594,2617.2,0.0
25.23,75.11,252.9,0.0
25.23,75.13,252.9,0.0
25.23,75.15,252.9,0.0
25.23,75.17,252.9,0.0
25.23,75.19,127.4,0.0
25.23,75.21,127.4,0.0
25.23,75.23,127.4,0.0
25.9215,74.7599,2617.2,0.0
25.25,75.09,252.9,0.0
25.9215,74.7798,2617.2,0.0
25.9215,74.7997,2617.2,0.0
25.23,75.24,127.4,0.0
25.9937,74.8395,190.8,0.0
25.9215,74.8196,2617.2,0.0
25.9215,74.8395,2617.2,0.0
25.9215,74.8594,2617.2,0.0
25.9937,74.8196,190.8,0.0
25.9937,74.7997,190.8,0.0
25.9937,74.7798,190.8,0.0
25.9937,74.7599,190.8,0.0
25.17,75.17,102.0,0.0
25.563,74.9787,129.0,0.0
25.25,75.23,127.4,0.0
25.563,74.9931,129.0,0.0
25.51,75.34,703.8,0.0
25.51,75.32,703.8,0.0
25.51,75.3,703.8,0.0
25.51,75.28,107.0,0.0
25.94,75.28,100.6,0.0
25.94,75.26,100.6,0.0
25.92,75.28,100.6,0.0
25.92,75.26,100.6,0.0
25.9,75.28,100.6,0.0
25.9,75.26,100.6,0.0
25.89,75.28,100.6,0.0
25.89,75.26,100.6,0.0
25.85,75.49,176.5,0.0
25.83,75.49,176.5,0.0
25.83,75.48,176.5,0.0
25.83,75.46,176.5,0.0
25.83,75.44,176.5,0.0
25.8313,74.8594,111.5,0.0
25.81,75.49,176.5,0.0
25.81,75.48,176.5,0.0
25.81,75.46,176.5,0.0
25.8313,74.8793,111.5,0.0
25.81,75.44,176.5,0.0
25.8,75.49,176.5,0.0
25.8,75.48,176.5,0.0
25.51,75.36,703.8,0.0
25.51,75.38,703.8,0.0
25.51,75.4,832.1,0.0
25.53,75.46,832.1,0.0
25.55,75.46,103.8,0.0
25.55,75.44,103.8,0.0
25.55,75.42,103.8,0.0
25.55,75.4,103.8,0.0
25.55,75.38,703.8,0.0
25.55,75.36,703.8,0.0
25.55,75.34,703.8,0.0
